1 4953 28 10
1 5003 1 0
1 5031 1 0
1 5034 1 0
1 5037 2 0
1 5045 2 0
1 5164 1 0
1 5175 1 0
1 5177 3 1
1 5180 5 0
1 5182 1 0
1 5190 0 1
1 5220 0 1
1 5240 4 0
1 5244 1 0
1 5246 2 1
1 5263 1 0
1 5274 0 1
1 5283 2 5
1 5352 2 0
1 5370 15 2
1 5399 2 3
1 5422 0 1
1 5504 1 0
1 5553 1 0
1 5554 1 0
1 5589 1 1
1 5600 1 0
1 5604 1 0
1 5666 1 0
1 5686 1 0
1 5732 1 1
1 5784 1 0
1 5789 0 2
1 5803 2 0
1 5998 1 0
1 6008 1 0
1 6046 1 0
1 6056 1 1
1 6058 3 0
1 6082 1 0
1 6093 4 2
1 6094 0 1
1 6103 2 0
1 6115 5 0
1 6117 1 0
1 6118 1 2
1 6119 1 0
1 6120 13 5
1 6140 1 0
1 6222 1 1
1 6230 1 2
1 6237 1 2
1 6244 2 1
1 6245 4 1
1 6408 0 1
1 6413 1 0
1 6510 1 0
1 6579 1 0
1 6600 0 2
1 6660 1 0
1 6698 1 0
1 6765 1 1
1 6767 3 0
1 6796 1 0
1 6839 0 1
1 6918 17 4
1 6927 1 0
1 6931 1 2
1 6932 2 1
1 7011 4 3
1 7012 1 0
1 7013 7 1
1 7077 1 0
1 7091 5 0
1 7115 2 1
1 7120 1 0
1 7172 1 0
1 7270 1 0
1 7275 1 0
1 7279 2 1
1 7308 1 0
1 7326 1 1
1 7349 3 1
1 7358 45 22
1 7365 1 0
1 7439 2 0
1 7440 1 0
1 7471 1 1
1 7473 0 1
1 7484 2 0
1 7493 1 0
1 7516 1 0
1 7579 18 2
1 7600 7 1
1 7621 2 0
1 7623 1 3
1 7710 1 0
1 7766 1 0
1 7787 4 1
1 7874 2 1
1 7891 1 0
1 7949 2 1
1 7969 1 0
1 7995 3 1
1 8008 0 1
1 8051 27 3
1 8052 1 0
1 8062 7 3
1 8139 4 0
1 8140 6 2
1 8142 0 2
1 8187 2 0
1 8209 2 0
1 8211 1 0
1 8370 0 1
1 8461 5 0
1 8472 1 0
1 8508 1 0
1 8510 1 0
1 8520 1 0
1 8524 1 0
1 8531 1 0
1 8550 2 0
1 8575 1 0
1 8620 0 1
1 8623 5 3
1 8628 11 4
1 8632 4 0
1 8637 1 0
1 8639 1 0
1 8652 11 1
1 8653 11 1
1 8665 2 0
1 8706 0 1
1 8709 2 0
1 8737 1 1
1 8740 1 0
1 8766 3 0
1 8835 1 0
1 8878 2 0
1 8937 1 0
1 8940 1 1
1 8943 3 0
1 8958 0 1
1 8959 0 2
1 8996 2 1
1 9010 0 1
1 9037 0 1
1 9059 2 0
1 9063 1 0
1 9117 1 1
1 9118 1 0
1 9134 1 0
1 9144 1 0
1 9219 1 0
1 9247 1 1
1 9296 1 1
1 9297 1 0
1 9303 4 0
1 9306 0 1
1 9310 2 0
1 9311 1 0
1 9336 1 0
1 9337 1 0
1 9379 2 0
1 9380 1 1
1 9381 2 0
1 9382 15 0
1 9383 11 1
1 9402 10 3
1 9443 6 0
1 9576 1 0
1 9623 1 0
1 9649 1 2
1 9654 6 2
1 9655 1 0
1 9698 1 0
1 9716 1 0
1 9718 1 0
1 9840 1 1
1 9846 1 0
1 9911 1 0
1 9915 1 1
1 9975 0 1
1 9985 1 0
1 10003 11 5
1 10013 1 0
1 10044 1 1
1 10102 1 0
1 10155 1 0
1 10174 1 0
1 10176 1 0
1 10181 1 0
1 10185 2 0
1 10194 1 0
1 10198 1 0
1 10246 1 0
1 10254 3 0
1 10293 1 0
1 10295 1 0
1 10305 0 1
1 10345 1 0
1 10362 1 0
1 10367 2 0
1 10368 43 4
1 10371 2 0
1 10375 1 1
1 10416 1 0
1 10454 4 0
1 10555 4 1
1 10572 4 0
1 10579 1 0
1 10583 1 0
1 10593 6 0
1 10630 1 0
1 10643 2 0
1 10674 2 1
1 10681 3 1
1 10721 2 0
1 10732 2 0
1 10734 3 0
1 10759 28 9
1 10765 1 0
1 10786 0 1
1 10841 1 0
1 10861 1 0
1 10904 1 0
1 10906 1 0
1 10920 2 0
1 10987 2 0
1 11020 4 0
1 11053 1 0
1 11068 1 0
1 11078 7 1
1 11098 1 0
1 11099 1 0
1 11102 6 0
1 11152 1 0
1 11161 1 0
1 11165 1 0
1 11183 5 2
1 11186 0 1
1 11187 1 0
1 11203 0 1
1 11211 2 0
1 11215 1 0
1 11244 1 0
1 11282 1 1
1 11297 3 4
1 11315 1 0
1 11417 3 1
1 11418 14 6
1 11425 1 0
1 11483 1 0
1 11495 2 0
1 11590 1 0
1 11603 1 0
1 11605 3 0
1 11606 2 0
1 11687 1 0
1 11719 19 5
1 11725 0 1
1 11735 1 1
1 11744 0 1
1 11796 0 1
1 11846 1 1
1 11847 0 1
1 11856 2 0
1 11858 1 0
1 11886 1 0
1 11901 2 0
1 11933 1 0
1 11966 1 0
1 12153 0 1
1 12154 1 0
1 12190 0 1
1 12274 0 1
1 12316 11 1
2 16 3 0
2 18 1 0
2 39 1 0
2 45 1 0
2 76 1 0
2 105 1 0
2 137 5 1
2 140 1 0
2 158 1 0
2 210 0 1
2 238 1 0
2 244 0 1
2 282 1 0
2 309 1 0
2 316 24 7
2 339 0 2
2 341 1 0
2 428 3 0
2 453 1 1
2 469 2 0
2 532 1 0
2 533 1 1
2 549 1 0
2 550 1 0
2 554 1 1
2 574 1 0
2 592 1 0
2 606 1 0
2 613 1 0
2 639 3 0
2 688 1 0
2 691 0 1
2 692 1 1
2 794 1 0
2 796 1 0
2 822 1 2
2 823 2 0
2 861 1 0
2 868 1 1
2 925 2 0
2 937 0 1
2 990 2 2
2 1066 2 0
2 1096 1 0
2 1103 1 0
2 1128 4 1
2 1154 5 0
2 1205 1 0
2 1210 1 0
2 1218 2 0
2 1395 1 0
2 1401 0 1
2 1482 4 1
2 1483 2 0
2 1489 1 0
2 1537 3 0
2 1543 0 1
2 1544 1 0
2 1547 1 1
2 1598 1 0
2 1674 2 0
2 1679 3 0
2 1689 1 0
2 1729 1 0
2 1742 1 0
2 1760 0 1
2 1785 0 1
2 1835 1 0
2 1856 3 0
2 1860 4 0
2 1873 1 0
2 1924 1 0
2 1927 1 1
2 1943 2 0
2 1951 0 1
2 1975 1 0
2 1976 1 0
2 2023 2 1
2 2054 1 0
2 2055 1 0
2 2057 1 0
2 2058 1 0
2 2059 1 0
2 2087 0 1
2 2111 2 0
2 2153 0 1
2 2175 0 1
2 2183 1 0
2 2192 1 0
2 2204 1 0
2 2242 0 1
2 2243 0 1
2 2274 3 0
2 2275 3 0
2 2276 1 0
2 2278 1 0
2 2296 3 1
2 2304 1 0
2 2323 1 0
2 2350 1 0
2 2353 5 2
2 2368 3 0
2 2452 1 0
2 2457 1 0
2 2529 1 0
2 2541 0 1
2 2574 4 2
2 2641 3 0
2 2650 0 1
2 2652 1 0
2 2653 1 0
2 2669 1 0
2 2675 1 0
2 2676 1 0
2 2738 1 0
2 2756 1 0
2 2778 1 0
2 2797 2 0
2 2798 1 0
2 2804 1 0
2 2811 1 0
2 2821 1 0
2 2823 2 0
2 2827 1 0
2 2837 1 1
2 2849 0 1
2 2880 2 0
2 2902 1 0
2 2910 2 0
2 2923 2 0
2 2944 1 0
2 2995 0 1
2 3037 11 5
2 3080 2 0
2 3101 2 0
2 3148 4 0
2 3215 1 0
2 3252 1 0
2 3282 1 0
2 3284 2 0
2 3292 1 0
2 3308 1 0
2 3320 1 0
2 3324 1 0
2 3338 1 0
2 3339 4 4
2 3375 1 2
2 3399 1 0
2 3454 1 0
2 3456 0 2
2 3457 1 0
2 3466 2 0
2 3519 1 0
2 3524 1 0
2 3576 0 3
2 3603 8 0
2 3628 1 0
2 3632 2 0
2 3679 1 0
2 3686 5 1
2 3725 1 0
2 3735 1 0
2 3738 0 1
2 3750 1 0
2 3789 1 0
2 3847 1 0
2 3877 1 0
2 3915 1 0
2 3916 1 1
2 3927 1 0
2 3928 1 2
2 3940 1 0
2 3979 7 1
2 4003 1 0
2 4013 1 1
2 4047 1 0
2 4146 1 0
2 4150 0 1
2 4180 2 0
2 4182 2 1
2 4232 2 0
2 4270 5 1
2 4345 5 2
2 4372 2 0
2 4380 6 1
2 4385 1 0
2 4386 1 0
2 4463 0 1
2 4490 1 0
2 4537 0 1
2 4553 1 1
2 4573 1 0
2 4585 1 0
2 4656 4 0
2 4751 6 3
2 4797 1 0
2 4803 13 0
2 4810 1 0
2 4833 3 0
2 4864 1 1
2 4949 1 0
2 5024 1 0
2 5040 1 0
2 5045 2 0
2 5118 17 2
2 5120 3 2
2 5165 1 0
2 5168 1 0
2 5171 1 0
2 5177 2 0
2 5199 1 0
2 5245 1 0
2 5324 0 1
2 5344 4 1
2 5393 1 0
2 5399 33 4
2 5460 3 0
2 5476 1 0
2 5487 1 0
2 5488 1 0
2 5497 0 1
2 5554 2 0
2 5560 1 0
2 5561 1 0
2 5587 1 0
2 5590 1 0
2 5591 1 0
2 5620 1 0
2 5680 2 0
2 5763 1 0
2 5828 2 0
2 5843 2 0
2 5933 2 1
2 5934 1 0
2 6006 2 1
2 6056 1 0
2 6058 1 0
2 6078 1 0
2 6093 27 4
2 6115 1 0
2 6118 4 0
2 6120 9 2
2 6140 3 2
2 6186 1 0
2 6237 1 0
2 6245 19 4
2 6247 1 0
2 6252 0 1
2 6262 6 1
2 6269 2 0
2 6287 0 1
2 6329 1 0
2 6343 1 0
2 6358 1 0
2 6401 1 0
2 6406 2 0
2 6407 1 1
2 6410 1 0
2 6491 0 1
2 6515 2 1
2 6523 1 0
2 6577 1 0
2 6581 0 1
2 6632 10 4
2 6676 11 3
2 6689 2 0
2 6695 3 0
2 6698 1 0
2 6699 3 1
2 6742 7 1
2 6748 1 0
2 6752 1 0
2 6765 1 0
2 6770 1 0
2 6785 1 0
2 6807 1 0
2 6836 3 0
2 6905 1 0
2 6927 2 0
2 6928 1 0
2 6930 1 0
2 6932 1 0
2 6972 2 1
2 7028 0 1
2 7068 0 1
2 7178 0 1
2 7192 1 1
2 7216 1 0
2 7240 1 0
2 7275 2 0
2 7277 1 0
2 7278 1 0
2 7282 1 0
2 7283 1 0
2 7293 1 0
2 7309 0 1
2 7316 3 0
2 7349 1 0
2 7358 28 16
2 7365 9 1
2 7391 1 0
2 7404 1 0
2 7439 1 0
2 7471 1 0
2 7476 1 0
2 7484 2 0
2 7492 1 0
2 7493 16 2
2 7494 3 0
2 7495 9 3
2 7511 1 0
2 7538 3 2
2 7546 0 1
2 7552 1 0
2 7579 2 1
2 7621 1 1
2 7623 1 0
2 7642 1 0
2 7672 1 0
2 7695 1 1
2 7722 1 1
2 7742 1 0
2 7746 1 0
2 7766 6 0
2 7767 9 2
2 7787 0 2
2 7788 2 0
2 7802 0 1
2 7804 1 0
2 7811 1 0
2 7813 1 0
2 7817 4 0
2 7831 0 1
2 7874 32 7
2 7892 1 0
2 7931 3 0
2 7935 4 0
2 7969 2 1
2 8008 3 0
2 8011 1 0
2 8028 1 0
2 8051 4 2
2 8072 0 1
2 8116 1 0
2 8129 1 0
2 8131 0 1
2 8139 0 1
2 8140 2 0
2 8142 1 1
2 8144 1 0
2 8147 1 1
2 8192 1 0
2 8258 1 0
2 8304 7 2
2 8317 1 0
2 8338 1 0
2 8369 1 0
2 8370 1 0
2 8371 1 0
2 8373 1 0
2 8379 2 0
2 8398 1 0
2 8421 1 0
2 8431 1 0
2 8436 1 0
2 8479 1 0
2 8492 1 0
2 8513 0 1
2 8525 0 1
2 8548 1 2
2 8549 1 0
2 8550 5 0
2 8561 1 0
2 8575 1 0
2 8586 0 1
2 8597 2 0
2 8600 8 1
2 8602 1 0
2 8628 4 0
2 8630 3 0
2 8633 1 0
2 8637 1 0
2 8643 2 2
2 8652 1 0
2 8659 1 0
2 8675 1 0
2 8701 1 0
2 8702 1 0
2 8706 0 1
2 8707 2 0
2 8710 1 0
2 8714 1 0
2 8715 2 1
2 8735 3 0
2 8738 2 0
2 8795 1 0
2 8809 1 0
2 8838 1 0
2 8857 2 1
2 8859 0 1
2 8930 0 1
2 8940 3 2
2 8968 2 1
2 9042 1 0
2 9046 7 1
2 9059 1 1
2 9075 2 1
2 9078 1 0
2 9079 0 1
2 9092 6 0
2 9093 1 0
2 9134 0 1
2 9165 2 0
2 9216 5 0
2 9221 1 0
2 9244 1 0
2 9259 1 0
2 9296 1 1
2 9303 3 1
2 9306 1 0
2 9310 1 2
2 9324 1 0
2 9336 5 1
2 9379 1 0
2 9382 4 0
2 9402 5 3
2 9447 2 0
2 9479 1 0
2 9623 5 2
2 9649 2 0
2 9655 2 0
2 9712 1 0
2 9715 1 0
2 9718 1 0
2 9721 11 2
2 9772 1 0
2 9773 1 0
2 9780 2 0
2 9839 1 0
2 9840 2 0
2 9841 1 0
2 9842 1 0
2 9843 1 0
2 9887 1 0
2 9913 1 0
2 9921 1 0
2 9947 3 0
2 9973 1 0
2 10003 2 1
2 10005 0 1
2 10037 1 0
2 10039 1 0
2 10118 0 1
2 10142 2 0
2 10155 1 1
2 10174 3 0
2 10176 1 0
2 10181 0 1
2 10201 1 0
2 10207 1 0
2 10217 6 1
2 10219 2 0
2 10294 0 1
2 10368 1 0
2 10371 1 0
2 10416 1 0
2 10435 1 0
2 10446 1 0
2 10457 0 1
2 10519 0 1
2 10533 2 0
2 10534 5 1
2 10535 1 0
2 10555 1 0
2 10602 2 0
2 10625 3 1
2 10626 4 0
2 10630 1 0
2 10721 1 0
2 10733 1 0
2 10765 1 0
2 10787 1 0
2 10792 1 0
2 10825 0 1
2 10845 1 0
2 10848 0 1
2 10861 3 0
2 10868 1 0
2 10874 1 0
2 10893 1 0
2 10903 0 1
2 10904 0 1
2 10928 0 1
2 10937 1 0
2 10945 0 1
2 10950 2 0
2 10968 1 0
2 10993 0 1
2 11050 1 0
2 11078 2 0
2 11098 0 1
2 11102 0 1
2 11140 0 1
2 11156 1 0
2 11203 1 0
2 11215 1 0
2 11228 1 0
2 11244 1 0
2 11318 1 0
2 11337 1 0
2 11338 1 0
2 11354 1 0
2 11376 1 1
2 11401 0 1
2 11415 2 0
2 11417 7 0
2 11418 10 1
2 11435 1 0
2 11498 1 0
2 11545 1 0
2 11603 1 0
2 11605 5 3
2 11668 6 1
2 11699 1 1
2 11719 8 1
2 11777 1 0
2 11780 13 1
2 11790 1 0
2 11808 1 0
2 11830 1 0
2 11857 2 1
2 11877 4 1
2 11878 2 1
2 11901 4 5
2 11939 1 0
2 11940 0 1
2 12001 3 0
2 12044 1 0
2 12093 1 0
2 12096 1 0
2 12153 7 1
2 12167 1 0
2 12181 1 0
2 12194 2 0
2 12207 1 0
2 12217 1 1
2 12282 1 0
2 12322 1 0
2 12340 0 1
2 12383 7 2
3 18 1 0
3 39 1 0
3 88 0 1
3 89 1 0
3 96 8 0
3 102 5 1
3 126 3 0
3 128 1 0
3 133 3 1
3 140 1 1
3 141 1 1
3 171 1 0
3 238 1 0
3 295 1 0
3 316 6 0
3 373 13 3
3 460 5 0
3 461 8 4
3 486 3 0
3 519 1 0
3 532 1 0
3 534 1 0
3 540 2 1
3 543 2 0
3 563 2 0
3 574 1 0
3 595 1 0
3 596 1 0
3 602 11 7
3 623 2 0
3 658 1 0
3 689 9 1
3 714 1 0
3 719 1 0
3 763 0 1
3 769 3 0
3 822 4 2
3 823 1 0
3 827 1 1
3 831 1 0
3 834 1 0
3 865 2 0
3 866 1 0
3 868 7 1
3 871 1 0
3 888 0 1
3 983 1 0
3 990 7 1
3 1001 3 0
3 1068 1 0
3 1071 1 0
3 1103 0 1
3 1145 1 0
3 1176 1 0
3 1348 2 0
3 1392 2 0
3 1393 1 0
3 1398 1 0
3 1472 1 0
3 1482 3 0
3 1483 1 0
3 1510 0 1
3 1598 1 0
3 1599 0 1
3 1601 2 0
3 1617 1 0
3 1630 0 1
3 1679 1 0
3 1739 1 0
3 1796 1 0
3 1808 2 0
3 1815 1 0
3 1873 2 0
3 1924 1 0
3 1931 0 1
3 1936 1 0
3 1954 0 1
3 1959 4 1
3 1976 1 0
3 1979 1 0
3 1997 1 0
3 2005 1 0
3 2023 1 0
3 2051 3 0
3 2052 1 0
3 2054 2 1
3 2087 0 1
3 2118 15 4
3 2151 2 1
3 2153 1 0
3 2187 1 0
3 2192 0 2
3 2204 2 0
3 2205 1 0
3 2221 1 0
3 2239 0 1
3 2260 4 2
3 2264 1 0
3 2276 2 0
3 2278 0 1
3 2309 1 0
3 2312 1 0
3 2341 1 1
3 2397 1 1
3 2430 2 0
3 2433 1 0
3 2458 0 1
3 2500 1 0
3 2503 14 3
3 2529 1 0
3 2563 1 0
3 2574 2 0
3 2586 1 0
3 2612 1 0
3 2623 1 0
3 2629 1 0
3 2652 1 0
3 2676 5 0
3 2678 1 0
3 2680 1 0
3 2712 1 0
3 2726 1 0
3 2727 1 0
3 2743 2 0
3 2765 1 0
3 2766 1 0
3 2767 0 1
3 2796 2 0
3 2813 3 0
3 2836 2 1
3 2839 1 0
3 2900 1 0
3 2902 1 0
3 2910 1 0
3 2923 1 0
3 2943 0 1
3 2995 1 0
3 2996 3 1
3 3020 1 0
3 3023 2 0
3 3042 6 1
3 3043 0 1
3 3047 1 0
3 3057 2 0
3 3058 1 0
3 3077 1 0
3 3110 0 1
3 3161 1 0
3 3180 1 0
3 3182 0 1
3 3215 1 0
3 3240 3 0
3 3248 1 1
3 3252 1 0
3 3256 0 1
3 3282 1 0
3 3308 1 1
3 3408 1 0
3 3431 1 0
3 3467 2 0
3 3533 1 0
3 3534 5 0
3 3555 3 0
3 3603 28 3
3 3619 1 1
3 3641 1 0
3 3667 1 0
3 3728 1 0
3 3733 2 0
3 3748 1 0
3 3771 1 0
3 3772 1 0
3 3773 1 0
3 3790 0 1
3 3801 2 0
3 3826 1 0
3 3866 1 0
3 3868 2 0
3 3869 3 0
3 3878 2 0
3 3893 1 0
3 3926 4 0
3 3936 2 0
3 4007 1 0
3 4008 1 0
3 4013 1 0
3 4129 1 0
3 4143 1 0
3 4167 1 0
3 4177 7 2
3 4180 2 0
3 4249 2 0
3 4270 5 0
3 4286 3 1
3 4296 1 0
3 4372 2 1
3 4380 1 0
3 4385 3 1
3 4386 2 0
3 4454 1 0
3 4490 22 5
3 4519 1 0
3 4534 4 0
3 4536 0 1
3 4556 1 1
3 4575 0 1
3 4596 0 1
3 4598 0 1
3 4602 1 1
3 4604 1 0
3 4676 2 0
3 4691 2 0
3 4692 1 0
3 4736 1 0
3 4764 1 0
3 4803 1 0
3 4810 2 0
3 4813 1 0
3 4822 1 0
3 4833 2 0
3 4844 0 1
3 4995 0 1
3 5024 1 0
3 5028 1 0
3 5031 1 0
3 5110 3 1
3 5118 1 0
3 5124 1 0
3 5164 1 0
3 5191 1 0
3 5201 2 0
3 5220 1 0
3 5236 1 0
3 5273 1 0
3 5324 0 1
3 5329 1 1
3 5344 5 2
3 5352 1 0
3 5363 1 0
3 5365 8 2
3 5375 1 0
3 5376 0 1
3 5399 15 0
3 5430 0 1
3 5451 1 1
3 5452 0 1
3 5495 1 0
3 5502 2 0
3 5554 1 0
3 5572 2 1
3 5609 1 0
3 5680 3 0
3 5770 22 5
3 5772 1 0
3 5778 2 0
3 5889 1 0
3 5902 3 0
3 5905 5 1
3 5933 1 0
3 6057 0 1
3 6059 1 1
3 6078 1 0
3 6090 1 0
3 6093 1 0
3 6103 1 0
3 6115 3 1
3 6118 2 0
3 6120 15 1
3 6124 1 0
3 6140 0 1
3 6144 1 0
3 6230 0 1
3 6233 1 1
3 6236 1 0
3 6237 4 0
3 6239 1 0
3 6244 1 0
3 6245 2 0
3 6252 1 0
3 6327 1 0
3 6329 1 0
3 6338 1 0
3 6343 3 1
3 6362 1 0
3 6363 1 0
3 6379 2 0
3 6407 1 0
3 6477 1 0
3 6559 1 0
3 6579 7 0
3 6581 5 1
3 6667 1 1
3 6685 6 0
3 6700 1 1
3 6742 1 0
3 6757 1 1
3 6790 2 0
3 6802 0 1
3 6905 1 2
3 6917 1 0
3 6930 1 0
3 6932 2 0
3 6969 1 0
3 6984 2 1
3 7011 1 0
3 7022 2 0
3 7078 0 1
3 7104 2 0
3 7124 2 0
3 7133 1 0
3 7137 1 1
3 7140 1 0
3 7176 1 0
3 7273 1 0
3 7282 1 0
3 7309 2 0
3 7310 2 0
3 7316 6 4
3 7358 26 1
3 7365 1 0
3 7484 2 0
3 7538 1 0
3 7546 1 0
3 7579 1 2
3 7600 1 0
3 7615 0 1
3 7618 1 0
3 7623 1 0
3 7630 0 1
3 7642 2 0
3 7734 2 0
3 7787 1 1
3 7811 2 0
3 7814 0 1
3 7816 1 0
3 7842 2 1
3 7874 15 4
3 7898 1 0
3 7935 2 0
3 7949 1 1
3 7963 1 0
3 7969 4 1
3 8008 1 0
3 8131 2 0
3 8139 2 2
3 8140 1 0
3 8141 1 0
3 8155 1 0
3 8175 3 0
3 8200 1 0
3 8251 0 1
3 8284 1 0
3 8305 1 0
3 8314 1 0
3 8320 1 0
3 8370 3 1
3 8381 0 1
3 8422 1 0
3 8423 2 1
3 8425 1 0
3 8427 13 0
3 8430 1 0
3 8431 5 1
3 8436 1 0
3 8439 1 0
3 8440 1 0
3 8511 1 0
3 8531 1 0
3 8548 1 0
3 8550 1 1
3 8574 5 0
3 8575 1 0
3 8628 11 4
3 8637 5 1
3 8640 1 0
3 8643 6 3
3 8645 1 0
3 8646 1 0
3 8698 1 1
3 8699 2 1
3 8702 3 0
3 8737 1 0
3 8766 1 0
3 8794 1 0
3 8799 0 1
3 8804 1 0
3 8806 0 1
3 8841 1 0
3 8878 1 1
3 8905 1 0
3 8911 1 0
3 8918 1 0
3 8940 6 1
3 8947 0 2
3 8949 0 1
3 8959 2 0
3 8968 0 1
3 8994 2 1
3 8995 1 0
3 8998 1 0
3 9010 2 1
3 9079 2 0
3 9080 1 0
3 9081 0 2
3 9115 1 0
3 9116 0 1
3 9117 0 1
3 9134 1 0
3 9165 2 0
3 9202 0 1
3 9203 2 0
3 9206 8 3
3 9216 1 0
3 9219 1 0
3 9234 5 0
3 9271 1 0
3 9281 0 1
3 9296 1 0
3 9297 1 0
3 9303 2 0
3 9306 2 2
3 9310 1 0
3 9324 2 0
3 9336 1 1
3 9377 1 0
3 9382 2 0
3 9389 1 1
3 9405 7 0
3 9434 1 0
3 9437 1 0
3 9443 1 0
3 9444 1 0
3 9518 1 0
3 9556 10 4
3 9619 0 1
3 9649 1 0
3 9655 2 1
3 9656 1 1
3 9718 0 1
3 9744 0 1
3 9746 1 0
3 9781 1 0
3 9840 2 0
3 9846 1 1
3 9867 11 4
3 9879 5 1
3 9888 1 0
3 9914 2 0
3 9915 2 1
3 9943 1 0
3 9984 1 0
3 9992 1 0
3 10003 9 3
3 10028 0 1
3 10043 0 1
3 10078 1 0
3 10091 1 0
3 10101 0 1
3 10103 1 0
3 10105 1 1
3 10124 1 0
3 10145 2 1
3 10155 1 0
3 10177 1 0
3 10192 1 0
3 10198 2 0
3 10201 0 1
3 10206 1 0
3 10217 2 0
3 10245 2 1
3 10289 1 0
3 10303 1 0
3 10305 4 0
3 10368 1 1
3 10371 1 0
3 10396 1 0
3 10416 12 2
3 10454 2 0
3 10458 0 1
3 10474 1 0
3 10490 4 0
3 10527 1 0
3 10553 0 1
3 10568 1 0
3 10571 0 1
3 10583 0 1
3 10620 3 3
3 10643 1 0
3 10644 1 0
